cstyle.cpp, 100, 8.7402e-07
cstyle.cpp, 1000, 6.836e-07
cstyle.cpp, 10000, 1.8956e-06
cstyle.cpp, 100000, 2.20794e-05
cstyle.cpp, 1000000, 0.000361458
iterstyle.cpp, 100, 6.2163e-07
iterstyle.cpp, 1000, 6.4937e-07
iterstyle.cpp, 10000, 1.9153e-06
iterstyle.cpp, 100000, 2.19093e-05
iterstyle.cpp, 1000000, 0.000399653
rangestyle.cpp, 100, 5.377e-07
rangestyle.cpp, 1000, 6.5517e-07
rangestyle.cpp, 10000, 1.97913e-06
rangestyle.cpp, 100000, 2.19277e-05
rangestyle.cpp, 1000000, 0.000358355
