cstyle.cpp, 100, 8.0257e-07
cstyle.cpp, 1000, 1.0834e-06
cstyle.cpp, 10000, 6.47508e-06
cstyle.cpp, 100000, 4.95412e-05
cstyle.cpp, 1000000, 0.000654981
iterstyle.cpp, 100, 1.04702e-06
iterstyle.cpp, 1000, 1.11434e-06
iterstyle.cpp, 10000, 5.52011e-06
iterstyle.cpp, 100000, 5.39499e-05
iterstyle.cpp, 1000000, 0.000630162
rangestyle.cpp, 100, 7.7503e-07
rangestyle.cpp, 1000, 1.19375e-06
rangestyle.cpp, 10000, 6.39671e-06
rangestyle.cpp, 100000, 5.42053e-05
rangestyle.cpp, 1000000, 0.000635466
